sample	sample_type
TCGA-B0-4707	4
TCGA-B0-4710	4
TCGA-B0-4712	4
TCGA-B0-4713	4
TCGA-B0-4714	4
TCGA-B0-4718	4
TCGA-B0-4810	4
TCGA-B0-4811	4
TCGA-B0-4813	4
TCGA-B0-4814	4
TCGA-B0-4815	4
TCGA-B0-4816	4
TCGA-B0-4817	4
TCGA-B0-4818	4
TCGA-B0-4819	4
TCGA-B0-4822	4
TCGA-B0-4823	4
TCGA-B0-4824	4
TCGA-B0-4827	4
TCGA-B0-4828	4
TCGA-B0-4833	4
TCGA-B0-4836	4
TCGA-B0-4837	4
TCGA-B0-4838	4
TCGA-B0-4839	4
TCGA-B0-4841	4
TCGA-B0-4842	4
TCGA-B0-4843	4
TCGA-B0-4844	4
TCGA-B0-4845	4
TCGA-B0-4846	4
TCGA-B0-4847	4
TCGA-B0-4848	4
TCGA-B0-4849	4
TCGA-B0-4852	4
TCGA-B0-4945	4
TCGA-B0-5075	4
TCGA-B0-5077	4
TCGA-B0-5080	4
TCGA-B0-5081	4
TCGA-B0-5085	4
TCGA-B0-5088	4
TCGA-B0-5092	4
TCGA-B0-5094	4
TCGA-B0-5095	4
TCGA-B0-5096	4
TCGA-B0-5097	4
TCGA-B0-5099	4
TCGA-B0-5100	4
TCGA-B0-5102	4
TCGA-B0-5104	4
TCGA-B0-5106	4
TCGA-B0-5107	4
TCGA-B0-5108	4
TCGA-B0-5109	4
TCGA-B0-5110	4
TCGA-B0-5113	4
TCGA-B0-5115	4
TCGA-B0-5116	4
TCGA-B0-5119	4
TCGA-B0-5120	4
TCGA-B0-5121	4
TCGA-B0-5399	4
TCGA-B0-5400	4
TCGA-B0-5402	4
TCGA-B0-5690	4
TCGA-B0-5691	4
TCGA-B0-5692	4
TCGA-B0-5693	4
TCGA-B0-5694	4
TCGA-B0-5695	4
TCGA-B0-5696	4
TCGA-B0-5697	4
TCGA-B0-5698	4
TCGA-B0-5699	4
TCGA-B0-5700	4
TCGA-B0-5701	4
TCGA-B0-5702	4
TCGA-B0-5703	4
TCGA-B0-5705	4
TCGA-B0-5706	4
TCGA-B0-5707	4
TCGA-B0-5709	4
TCGA-B0-5710	4
TCGA-B0-5711	4
TCGA-B0-5712	4
TCGA-B0-5713	4
TCGA-B0-5812	4
TCGA-B2-3924	4
TCGA-B2-4098	4
TCGA-B2-4099	4
TCGA-B2-4101	4
TCGA-B2-4102	4
TCGA-B2-5633	4
TCGA-B2-5635	4
TCGA-B2-5636	4
TCGA-B2-5639	4
TCGA-B2-5641	4
TCGA-B4-5377	4
TCGA-B5-A0JN	7
TCGA-B5-A0JR	7
TCGA-B5-A0JS	7
TCGA-B5-A0JT	7
TCGA-B5-A0JU	7
TCGA-B5-A0JV	7
TCGA-B5-A0JX	7
TCGA-B5-A0JY	7
TCGA-B5-A0JZ	7
TCGA-B5-A0K0	7
TCGA-B5-A0K1	7
TCGA-B5-A0K2	7
TCGA-B5-A0K3	7
TCGA-B5-A0K4	7
TCGA-B5-A0K6	7
TCGA-B5-A0K7	7
TCGA-B5-A0K8	7
TCGA-B5-A0K9	7
TCGA-B5-A0KB	7
TCGA-B5-A11E	7
TCGA-B5-A11F	7
TCGA-B5-A11G	7
TCGA-B5-A11H	7
TCGA-B5-A11I	7
TCGA-B5-A11J	7
TCGA-B5-A11L	7
TCGA-B5-A11M	7
TCGA-B5-A11N	7
TCGA-B5-A11O	7
TCGA-B5-A11P	7
TCGA-B5-A11Q	7
TCGA-B5-A11R	7
TCGA-B5-A11S	7
TCGA-B5-A11U	7
TCGA-B5-A11V	7
TCGA-B5-A11W	7
TCGA-B5-A11X	7
TCGA-B5-A11Y	7
TCGA-B5-A11Z	7
TCGA-B5-A121	7
TCGA-B5-A1MR	7
TCGA-B5-A1MS	7
TCGA-B5-A1MU	7
TCGA-B5-A1MV	7
TCGA-B5-A1MW	7
TCGA-B5-A1MX	7
TCGA-B5-A1MY	7
TCGA-B5-A1MZ	7
TCGA-B5-A1N2	7
TCGA-B5-A3F9	7
TCGA-B5-A3FA	7
TCGA-B5-A3FB	7
TCGA-B5-A3FC	7
TCGA-B5-A3FD	7
TCGA-B5-A3FH	7
TCGA-B5-A3S1	7
TCGA-B6-A0I1	8
TCGA-B6-A0I2	8
TCGA-B6-A0I5	8
TCGA-B6-A0I6	8
TCGA-B6-A0I8	8
TCGA-B6-A0I9	8
TCGA-B6-A0IA	8
TCGA-B6-A0IB	8
TCGA-B6-A0IC	8
TCGA-B6-A0IE	8
TCGA-B6-A0IG	8
TCGA-B6-A0IH	8
TCGA-B6-A0IJ	8
TCGA-B6-A0IK	8
TCGA-B6-A0IM	8
TCGA-B6-A0IN	8
TCGA-B6-A0IO	8
TCGA-B6-A0IP	8
TCGA-B6-A0IQ	8
TCGA-B6-A0RE	8
TCGA-B6-A0RG	8
TCGA-B6-A0RH	8
TCGA-B6-A0RI	8
TCGA-B6-A0RL	8
TCGA-B6-A0RM	8
TCGA-B6-A0RN	8
TCGA-B6-A0RO	8
TCGA-B6-A0RP	8
TCGA-B6-A0RQ	8
TCGA-B6-A0RS	8
TCGA-B6-A0RT	8
TCGA-B6-A0RU	8
TCGA-B6-A0RV	8
TCGA-B6-A0WS	8
TCGA-B6-A0WT	8
TCGA-B6-A0WV	8
TCGA-B6-A0WW	8
TCGA-B6-A0WX	8
TCGA-B6-A0WY	8
TCGA-B6-A0WZ	8
TCGA-B6-A0X0	8
TCGA-B6-A0X1	8
TCGA-B6-A0X4	8
TCGA-B6-A0X5	8
TCGA-B6-A0X7	8
TCGA-B6-A1KC	8
TCGA-B6-A1KF	8
TCGA-B6-A1KI	8
TCGA-B6-A1KN	8
TCGA-B6-A2IU	8
TCGA-B6-A3ZX	8
TCGA-B6-A400	8
TCGA-B6-A401	8
TCGA-B6-A402	8
TCGA-B6-A408	8
TCGA-B6-A409	8
TCGA-B6-A40B	8
TCGA-B6-A40C	8
TCGA-B8-4143	4
TCGA-B8-4146	4
TCGA-B8-4148	4
TCGA-B8-4151	4
TCGA-B8-4153	4
TCGA-B8-4154	4
TCGA-B8-4620	4
TCGA-B8-4621	4
TCGA-B8-4622	4
TCGA-B8-5158	4
TCGA-B8-5159	4
TCGA-B8-5162	4
TCGA-B8-5163	4
TCGA-B8-5164	4
TCGA-B8-5165	4
TCGA-B8-5545	4
TCGA-B8-5546	4
TCGA-B8-5549	4
TCGA-B8-5550	4
TCGA-B8-5551	4
TCGA-B8-5552	4
TCGA-B8-5553	4
TCGA-BA-4074	9
TCGA-BA-4075	9
TCGA-BA-4076	9
TCGA-BA-4077	9
TCGA-BA-4078	9
TCGA-BA-5149	9
TCGA-BA-5151	9
TCGA-BA-5152	9
TCGA-BA-5153	9
TCGA-BA-5555	9
TCGA-BA-5556	9
TCGA-BA-5557	9
TCGA-BA-5558	9
TCGA-BA-5559	9
TCGA-BA-6868	9
TCGA-BA-6869	9
TCGA-BA-6870	9
TCGA-BA-6871	9
TCGA-BA-6872	9
TCGA-BA-6873	9
TCGA-BA-7269	9
TCGA-BB-4217	9
TCGA-BB-4223	9
TCGA-BB-4224	9
TCGA-BB-4225	9
TCGA-BB-4227	9
TCGA-BB-4228	9
TCGA-BB-7861	9
TCGA-BB-7862	9
TCGA-BB-7863	9
TCGA-BB-7864	9
TCGA-BB-7866	9
TCGA-BB-7870	9
TCGA-BB-7871	9
TCGA-BB-7872	9
TCGA-BB-8596	9
TCGA-BB-8601	9
TCGA-BG-A0LW	7
TCGA-BG-A0LX	7
TCGA-BG-A0M0	7
TCGA-BG-A0M2	7
TCGA-BG-A0M3	7
TCGA-BG-A0M4	7
TCGA-BG-A0M6	7
TCGA-BG-A0M7	7
TCGA-BG-A0M8	7
TCGA-BG-A0M9	7
TCGA-BG-A0MA	7
TCGA-BG-A0MC	7
TCGA-BG-A0MG	7
TCGA-BG-A0MH	7
TCGA-BG-A0MI	7
TCGA-BG-A0MK	7
TCGA-BG-A0MO	7
TCGA-BG-A0MQ	7
TCGA-BG-A0MS	7
TCGA-BG-A0MT	7
TCGA-BG-A0MU	7
TCGA-BG-A0RY	7
TCGA-BG-A0VT	7
TCGA-BG-A0VV	7
TCGA-BG-A0VW	7
TCGA-BG-A0VX	7
TCGA-BG-A0VZ	7
TCGA-BG-A0W1	7
TCGA-BG-A0W2	7
TCGA-BG-A0YU	7
TCGA-BG-A0YV	7
TCGA-BG-A186	7
TCGA-BG-A187	7
TCGA-BG-A18A	7
TCGA-BG-A18B	7
TCGA-BG-A18C	7
TCGA-BG-A220	7
TCGA-BG-A221	7
TCGA-BG-A222	7
TCGA-BG-A2AD	7
TCGA-BG-A2AE	7
TCGA-BG-A2L7	7
TCGA-BG-A3EW	7
TCGA-BG-A3PP	7
TCGA-BH-A0AU	8
TCGA-BH-A0AV	8
TCGA-BH-A0AW	8
TCGA-BH-A0AY	8
TCGA-BH-A0AZ	8
TCGA-BH-A0B0	8
TCGA-BH-A0B1	8
TCGA-BH-A0B3	8
TCGA-BH-A0B4	8
TCGA-BH-A0B5	8
TCGA-BH-A0B6	8
TCGA-BH-A0B7	8
TCGA-BH-A0B8	8
TCGA-BH-A0B9	8
TCGA-BH-A0BA	8
TCGA-BH-A0BC	8
TCGA-BH-A0BD	8
TCGA-BH-A0BF	8
TCGA-BH-A0BG	8
TCGA-BH-A0BJ	8
TCGA-BH-A0BL	8
TCGA-BH-A0BM	8
TCGA-BH-A0BO	8
TCGA-BH-A0BP	8
TCGA-BH-A0BQ	8
TCGA-BH-A0BR	8
TCGA-BH-A0BS	8
TCGA-BH-A0BT	8
TCGA-BH-A0BV	8
TCGA-BH-A0BW	8
TCGA-BH-A0BZ	8
TCGA-BH-A0C0	8
TCGA-BH-A0C1	8
TCGA-BH-A0C3	8
TCGA-BH-A0C7	8
TCGA-BH-A0DD	8
TCGA-BH-A0DE	8
TCGA-BH-A0DG	8
TCGA-BH-A0DH	8
TCGA-BH-A0DI	8
TCGA-BH-A0DK	8
TCGA-BH-A0DL	8
TCGA-BH-A0DO	8
TCGA-BH-A0DP	8
TCGA-BH-A0DQ	8
TCGA-BH-A0DS	8
TCGA-BH-A0DT	8
TCGA-BH-A0DV	8
TCGA-BH-A0DX	8
TCGA-BH-A0DZ	8
TCGA-BH-A0E0	8
TCGA-BH-A0E1	8
TCGA-BH-A0E2	8
TCGA-BH-A0E6	8
TCGA-BH-A0E7	8
TCGA-BH-A0E9	8
TCGA-BH-A0EA	8
TCGA-BH-A0EB	8
TCGA-BH-A0EE	8
TCGA-BH-A0EI	8
TCGA-BH-A0GY	8
TCGA-BH-A0GZ	8
TCGA-BH-A0H0	8
TCGA-BH-A0H3	8
TCGA-BH-A0H5	8
TCGA-BH-A0H6	8
TCGA-BH-A0H7	8
TCGA-BH-A0H9	8
TCGA-BH-A0HA	8
TCGA-BH-A0HB	8
TCGA-BH-A0HF	8
TCGA-BH-A0HI	8
TCGA-BH-A0HK	8
TCGA-BH-A0HL	8
TCGA-BH-A0HN	8
TCGA-BH-A0HO	8
TCGA-BH-A0HP	8
TCGA-BH-A0HQ	8
TCGA-BH-A0HU	8
TCGA-BH-A0HW	8
TCGA-BH-A0HX	8
TCGA-BH-A0HY	8
TCGA-BH-A0RX	8
TCGA-BH-A0W3	8
TCGA-BH-A0W4	8
TCGA-BH-A0W5	8
TCGA-BH-A0W7	8
TCGA-BH-A0WA	8
TCGA-BH-A18F	8
TCGA-BH-A18G	8
TCGA-BH-A18H	8
TCGA-BH-A18I	8
TCGA-BH-A18J	8
TCGA-BH-A18K	8
TCGA-BH-A18L	8
TCGA-BH-A18M	8
TCGA-BH-A18N	8
TCGA-BH-A18P	8
TCGA-BH-A18Q	8
TCGA-BH-A18R	8
TCGA-BH-A18S	8
TCGA-BH-A18T	8
TCGA-BH-A18U	8
TCGA-BH-A18V	8
TCGA-BH-A1EN	8
TCGA-BH-A1EO	8
TCGA-BH-A1ES	8
TCGA-BH-A1ET	8
TCGA-BH-A1EU	8
TCGA-BH-A1EV	8
TCGA-BH-A1EW	8
TCGA-BH-A1EX	8
TCGA-BH-A1EY	8
TCGA-BH-A1F0	8
TCGA-BH-A1F2	8
TCGA-BH-A1F5	8
TCGA-BH-A1F6	8
TCGA-BH-A1F8	8
TCGA-BH-A1FB	8
TCGA-BH-A1FC	8
TCGA-BH-A1FD	8
TCGA-BH-A1FE	8
TCGA-BH-A1FG	8
TCGA-BH-A1FH	8
TCGA-BH-A1FJ	8
TCGA-BH-A1FL	8
TCGA-BH-A1FM	8
TCGA-BH-A1FN	8
TCGA-BH-A1FR	8
TCGA-BH-A1FU	8
TCGA-BH-A201	8
TCGA-BH-A202	8
TCGA-BH-A203	8
TCGA-BH-A204	8
TCGA-BH-A208	8
TCGA-BH-A209	8
TCGA-BH-A28O	8
TCGA-BH-A28Q	8
TCGA-BH-A2L8	8
TCGA-BH-A42T	8
TCGA-BH-A42U	8
TCGA-BH-A42V	8
TCGA-BK-A0C9	7
TCGA-BK-A0CA	7
TCGA-BK-A0CB	7
TCGA-BK-A0CC	7
TCGA-BK-A139	7
TCGA-BK-A13B	7
TCGA-BK-A13C	7
TCGA-BK-A26L	7
TCGA-BL-A0C8	0
TCGA-BL-A13I	0
TCGA-BL-A13J	0
TCGA-BL-A3JM	0
TCGA-BM-6198	2
TCGA-BP-4158	4
TCGA-BP-4159	4
TCGA-BP-4160	4
TCGA-BP-4161	4
TCGA-BP-4162	4
TCGA-BP-4163	4
TCGA-BP-4164	4
TCGA-BP-4165	4
TCGA-BP-4166	4
TCGA-BP-4167	4
TCGA-BP-4169	4
TCGA-BP-4170	4
TCGA-BP-4173	4
TCGA-BP-4174	4
TCGA-BP-4176	4
TCGA-BP-4325	4
TCGA-BP-4326	4
TCGA-BP-4327	4
TCGA-BP-4329	4
TCGA-BP-4330	4
TCGA-BP-4331	4
TCGA-BP-4332	4
TCGA-BP-4335	4
TCGA-BP-4337	4
TCGA-BP-4338	4
TCGA-BP-4340	4
TCGA-BP-4341	4
TCGA-BP-4342	4
TCGA-BP-4343	4
TCGA-BP-4344	4
TCGA-BP-4345	4
TCGA-BP-4346	4
TCGA-BP-4347	4
TCGA-BP-4349	4
TCGA-BP-4351	4
TCGA-BP-4352	4
TCGA-BP-4353	4
TCGA-BP-4354	4
TCGA-BP-4355	4
TCGA-BP-4756	4
TCGA-BP-4758	4
TCGA-BP-4759	4
TCGA-BP-4761	4
TCGA-BP-4762	4
TCGA-BP-4763	4
TCGA-BP-4765	4
TCGA-BP-4766	4
TCGA-BP-4768	4
TCGA-BP-4770	4
TCGA-BP-4771	4
TCGA-BP-4774	4
TCGA-BP-4775	4
TCGA-BP-4776	4
TCGA-BP-4777	4
TCGA-BP-4781	4
TCGA-BP-4782	4
TCGA-BP-4787	4
TCGA-BP-4789	4
TCGA-BP-4790	4
TCGA-BP-4797	4
TCGA-BP-4798	4
TCGA-BP-4799	4
TCGA-BP-4801	4
TCGA-BP-4803	4
TCGA-BP-4804	4
TCGA-BP-4807	4
TCGA-BP-4959	4
TCGA-BP-4960	4
TCGA-BP-4961	4
TCGA-BP-4962	4
TCGA-BP-4963	4
TCGA-BP-4964	4
TCGA-BP-4965	4
TCGA-BP-4967	4
TCGA-BP-4968	4
TCGA-BP-4969	4
TCGA-BP-4970	4
TCGA-BP-4971	4
TCGA-BP-4972	4
TCGA-BP-4973	4
TCGA-BP-4974	4
TCGA-BP-4975	4
TCGA-BP-4976	4
TCGA-BP-4977	4
TCGA-BP-4981	4
TCGA-BP-4982	4
TCGA-BP-4983	4
TCGA-BP-4985	4
TCGA-BP-4986	4
TCGA-BP-4987	4
TCGA-BP-4988	4
TCGA-BP-4989	4
TCGA-BP-4991	4
TCGA-BP-4992	4
TCGA-BP-4993	4
TCGA-BP-4995	4
TCGA-BP-4998	4
TCGA-BP-4999	4
TCGA-BP-5000	4
TCGA-BP-5001	4
TCGA-BP-5004	4
TCGA-BP-5006	4
TCGA-BP-5007	4
TCGA-BP-5008	4
TCGA-BP-5009	4
TCGA-BP-5010	4
TCGA-BP-5168	4
TCGA-BP-5169	4
TCGA-BP-5170	4
TCGA-BP-5173	4
TCGA-BP-5174	4
TCGA-BP-5175	4
TCGA-BP-5176	4
TCGA-BP-5177	4
TCGA-BP-5178	4
TCGA-BP-5180	4
TCGA-BP-5181	4
TCGA-BP-5182	4
TCGA-BP-5183	4
TCGA-BP-5184	4
TCGA-BP-5185	4
TCGA-BP-5186	4
TCGA-BP-5187	4
TCGA-BP-5189	4
TCGA-BP-5190	4
TCGA-BP-5191	4
TCGA-BP-5192	4
TCGA-BP-5194	4
TCGA-BP-5195	4
TCGA-BP-5196	4
TCGA-BP-5198	4
TCGA-BP-5199	4
TCGA-BP-5200	4
TCGA-BP-5201	4
TCGA-BP-5202	4
TCGA-BS-A0T9	7
TCGA-BS-A0TA	7
TCGA-BS-A0TC	7
TCGA-BS-A0TD	7
TCGA-BS-A0TE	7
TCGA-BS-A0TG	7
TCGA-BS-A0TI	7
TCGA-BS-A0TJ	7
TCGA-BS-A0U5	7
TCGA-BS-A0U7	7
TCGA-BS-A0U8	7
TCGA-BS-A0U9	7
TCGA-BS-A0UA	7
TCGA-BS-A0UF	7
TCGA-BS-A0UJ	7
TCGA-BS-A0UL	7
TCGA-BS-A0UM	7
TCGA-BS-A0UT	7
TCGA-BS-A0UV	7
TCGA-BS-A0V4	7
TCGA-BS-A0V6	7
TCGA-BS-A0V7	7
TCGA-BS-A0V8	7
TCGA-BS-A0VI	7
TCGA-BS-A0WQ	7
TCGA-BT-A0S7	0
TCGA-BT-A0YX	0
TCGA-BT-A20J	0
TCGA-BT-A20N	0
TCGA-BT-A20O	0
TCGA-BT-A20P	0
TCGA-BT-A20Q	0
TCGA-BT-A20R	0
TCGA-BT-A20T	0
TCGA-BT-A20U	0
TCGA-BT-A20V	0
TCGA-BT-A20W	0
TCGA-BT-A20X	0
TCGA-BT-A2LA	0
TCGA-BT-A2LB	0
TCGA-BT-A2LD	0
TCGA-BT-A3PH	0
TCGA-BT-A3PJ	0
TCGA-BT-A3PK	0
TCGA-BT-A42B	0
TCGA-BT-A42C	0
TCGA-BT-A42E	0
TCGA-BT-A42F	0
TCGA-C4-A0EZ	0
TCGA-C4-A0F0	0
TCGA-C4-A0F1	0
TCGA-C4-A0F6	0
TCGA-C4-A0F7	0
TCGA-C8-A12K	8
TCGA-C8-A12L	8
TCGA-C8-A12M	8
TCGA-C8-A12N	8
TCGA-C8-A12O	8
TCGA-C8-A12P	8
TCGA-C8-A12Q	8
TCGA-C8-A12T	8
TCGA-C8-A12U	8
TCGA-C8-A12V	8
TCGA-C8-A12W	8
TCGA-C8-A12X	8
TCGA-C8-A12Y	8
TCGA-C8-A12Z	8
TCGA-C8-A130	8
TCGA-C8-A131	8
TCGA-C8-A132	8
TCGA-C8-A133	8
TCGA-C8-A134	8
TCGA-C8-A135	8
TCGA-C8-A137	8
TCGA-C8-A138	8
TCGA-C8-A1HE	8
TCGA-C8-A1HF	8
TCGA-C8-A1HG	8
TCGA-C8-A1HI	8
TCGA-C8-A1HJ	8
TCGA-C8-A1HK	8
TCGA-C8-A1HL	8
TCGA-C8-A1HM	8
TCGA-C8-A1HN	8
TCGA-C8-A1HO	8
TCGA-C8-A26V	8
TCGA-C8-A26W	8
TCGA-C8-A26X	8
TCGA-C8-A26Y	8
TCGA-C8-A26Z	8
TCGA-C8-A273	8
TCGA-C8-A274	8
TCGA-C8-A275	8
TCGA-C8-A278	8
TCGA-C8-A27A	8
TCGA-C8-A27B	8
TCGA-C8-A3M7	8
TCGA-C8-A3M8	8
TCGA-C9-A47Z	9
TCGA-C9-A480	9
TCGA-CA-5254	1
TCGA-CA-5255	1
TCGA-CA-5256	1
TCGA-CA-5796	1
TCGA-CA-5797	1
TCGA-CA-6715	1
TCGA-CA-6716	1
TCGA-CA-6717	1
TCGA-CA-6718	1
TCGA-CA-6719	1
TCGA-CF-A1HR	0
TCGA-CF-A1HS	0
TCGA-CF-A27C	0
TCGA-CF-A3MF	0
TCGA-CF-A3MG	0
TCGA-CF-A3MH	0
TCGA-CF-A3MI	0
TCGA-CF-A47S	0
TCGA-CF-A47T	0
TCGA-CF-A47V	0
TCGA-CF-A47W	0
TCGA-CF-A47X	0
TCGA-CF-A47Y	0
TCGA-CI-6619	2
TCGA-CI-6620	2
TCGA-CI-6621	2
TCGA-CI-6622	2
TCGA-CI-6623	2
TCGA-CI-6624	2
TCGA-CJ-4634	4
TCGA-CJ-4635	4
TCGA-CJ-4636	4
TCGA-CJ-4637	4
TCGA-CJ-4638	4
TCGA-CJ-4639	4
TCGA-CJ-4640	4
TCGA-CJ-4641	4
TCGA-CJ-4642	4
TCGA-CJ-4643	4
TCGA-CJ-4644	4
TCGA-CJ-4868	4
TCGA-CJ-4869	4
TCGA-CJ-4870	4
TCGA-CJ-4871	4
TCGA-CJ-4872	4
TCGA-CJ-4873	4
TCGA-CJ-4874	4
TCGA-CJ-4875	4
TCGA-CJ-4876	4
TCGA-CJ-4878	4
TCGA-CJ-4881	4
TCGA-CJ-4882	4
TCGA-CJ-4884	4
TCGA-CJ-4885	4
TCGA-CJ-4886	4
TCGA-CJ-4887	4
TCGA-CJ-4888	4
TCGA-CJ-4889	4
TCGA-CJ-4890	4
TCGA-CJ-4891	4
TCGA-CJ-4892	4
TCGA-CJ-4893	4
TCGA-CJ-4894	4
TCGA-CJ-4895	4
TCGA-CJ-4897	4
TCGA-CJ-4899	4
TCGA-CJ-4900	4
TCGA-CJ-4901	4
TCGA-CJ-4902	4
TCGA-CJ-4903	4
TCGA-CJ-4904	4
TCGA-CJ-4905	4
TCGA-CJ-4907	4
TCGA-CJ-4908	4
TCGA-CJ-4912	4
TCGA-CJ-4913	4
TCGA-CJ-4916	4
TCGA-CJ-4918	4
TCGA-CJ-4920	4
TCGA-CJ-4923	4
TCGA-CJ-5671	4
TCGA-CJ-5672	4
TCGA-CJ-5675	4
TCGA-CJ-5676	4
TCGA-CJ-5677	4
TCGA-CJ-5678	4
TCGA-CJ-5679	4
TCGA-CJ-5680	4
TCGA-CJ-5681	4
TCGA-CJ-5682	4
TCGA-CJ-5683	4
TCGA-CJ-5684	4
TCGA-CJ-5686	4
TCGA-CJ-5689	4
TCGA-CJ-6027	4
TCGA-CJ-6028	4
TCGA-CJ-6030	4
TCGA-CJ-6031	4
TCGA-CJ-6032	4
TCGA-CJ-6033	4
TCGA-CK-4947	1
TCGA-CK-4948	1
TCGA-CK-4950	1
TCGA-CK-4951	1
TCGA-CK-4952	1
TCGA-CK-5912	1
TCGA-CK-5913	1
TCGA-CK-5914	1
TCGA-CK-5915	1
TCGA-CK-5916	1
TCGA-CK-6746	1
TCGA-CK-6747	1
TCGA-CK-6748	1
TCGA-CK-6751	1
TCGA-CL-4957	2
TCGA-CL-5917	2
TCGA-CL-5918	2
TCGA-CM-4743	1
TCGA-CM-4744	1
TCGA-CM-4746	1
TCGA-CM-4747	1
TCGA-CM-4748	1
TCGA-CM-4750	1
TCGA-CM-4751	1
TCGA-CM-4752	1
TCGA-CM-5341	1
TCGA-CM-5344	1
TCGA-CM-5348	1
TCGA-CM-5349	1
TCGA-CM-5860	1
TCGA-CM-5861	1
TCGA-CM-5862	1
TCGA-CM-5863	1
TCGA-CM-5864	1
TCGA-CM-5868	1
TCGA-CM-6161	1
TCGA-CM-6162	1
TCGA-CM-6163	1
TCGA-CM-6164	1
TCGA-CM-6165	1
TCGA-CM-6166	1
TCGA-CM-6167	1
TCGA-CM-6168	1
TCGA-CM-6169	1
TCGA-CM-6170	1
TCGA-CM-6171	1
TCGA-CM-6172	1
TCGA-CM-6674	1
TCGA-CM-6675	1
TCGA-CM-6676	1
TCGA-CM-6677	1
TCGA-CM-6678	1
TCGA-CM-6679	1
TCGA-CM-6680	1
TCGA-CN-4722	9
TCGA-CN-4723	9
TCGA-CN-4725	9
TCGA-CN-4726	9
TCGA-CN-4727	9
TCGA-CN-4728	9
TCGA-CN-4729	9
TCGA-CN-4730	9
TCGA-CN-4731	9
TCGA-CN-4733	9
TCGA-CN-4734	9
TCGA-CN-4735	9
TCGA-CN-4736	9
TCGA-CN-4737	9
TCGA-CN-4738	9
TCGA-CN-4739	9
TCGA-CN-4740	9
TCGA-CN-4741	9
TCGA-CN-4742	9
TCGA-CN-5355	9
TCGA-CN-5356	9
TCGA-CN-5358	9
TCGA-CN-5359	9
TCGA-CN-5360	9
TCGA-CN-5361	9
TCGA-CN-5363	9
TCGA-CN-5364	9
TCGA-CN-5365	9
TCGA-CN-5366	9
TCGA-CN-5367	9
TCGA-CN-5369	9
TCGA-CN-5370	9
TCGA-CN-5373	9
TCGA-CN-5374	9
TCGA-CN-6010	9
TCGA-CN-6011	9
TCGA-CN-6012	9
TCGA-CN-6013	9
TCGA-CN-6016	9
TCGA-CN-6017	9
TCGA-CN-6018	9
TCGA-CN-6019	9
TCGA-CN-6020	9
TCGA-CN-6021	9
TCGA-CN-6022	9
TCGA-CN-6023	9
TCGA-CN-6024	9
TCGA-CN-6988	9
TCGA-CN-6989	9
TCGA-CN-6992	9
TCGA-CN-6994	9
TCGA-CN-6995	9
TCGA-CN-6996	9
TCGA-CN-6997	9
TCGA-CN-6998	9
TCGA-CN-A497	9
TCGA-CN-A498	9
TCGA-CN-A499	9
TCGA-CN-A49A	9
TCGA-CN-A49B	9
TCGA-CN-A49C	9
TCGA-CQ-5323	9
TCGA-CQ-5324	9
TCGA-CQ-5325	9
TCGA-CQ-5326	9
TCGA-CQ-5327	9
TCGA-CQ-5329	9
TCGA-CQ-5330	9
TCGA-CQ-5331	9
TCGA-CQ-5332	9
TCGA-CQ-5333	9
TCGA-CQ-5334	9
TCGA-CQ-6218	9
TCGA-CQ-6219	9
TCGA-CQ-6220	9
TCGA-CQ-6221	9
TCGA-CQ-6222	9
TCGA-CQ-6223	9
TCGA-CQ-6224	9
TCGA-CQ-6225	9
TCGA-CQ-6227	9
TCGA-CQ-6228	9
TCGA-CQ-6229	9
TCGA-CQ-7063	9
TCGA-CQ-7064	9
TCGA-CQ-7065	9
TCGA-CQ-7067	9
TCGA-CQ-7068	9
TCGA-CQ-7069	9
TCGA-CR-5243	9
TCGA-CR-5247	9
TCGA-CR-5248	9
TCGA-CR-5249	9
TCGA-CR-5250	9
TCGA-CR-6467	9
TCGA-CR-6470	9
TCGA-CR-6471	9
TCGA-CR-6472	9
TCGA-CR-6473	9
TCGA-CR-6474	9
TCGA-CR-6477	9
TCGA-CR-6478	9
TCGA-CR-6480	9
TCGA-CR-6481	9
TCGA-CR-6482	9
TCGA-CR-6484	9
TCGA-CR-6487	9
TCGA-CR-6488	9
TCGA-CR-6491	9
TCGA-CR-6492	9
TCGA-CR-6493	9
TCGA-CR-7364	9
TCGA-CR-7365	9
TCGA-CR-7367	9
TCGA-CR-7368	9
TCGA-CR-7369	9
TCGA-CR-7370	9
TCGA-CR-7371	9
TCGA-CR-7372	9
TCGA-CR-7373	9
TCGA-CR-7374	9
TCGA-CR-7376	9
TCGA-CR-7377	9
TCGA-CR-7379	9
TCGA-CR-7380	9
TCGA-CR-7382	9
TCGA-CR-7383	9
TCGA-CR-7385	9
TCGA-CR-7386	9
TCGA-CR-7388	9
TCGA-CR-7389	9
TCGA-CR-7390	9
TCGA-CR-7391	9
TCGA-CR-7392	9
TCGA-CR-7393	9
TCGA-CR-7394	9
TCGA-CR-7395	9
TCGA-CR-7397	9
TCGA-CR-7398	9
TCGA-CR-7399	9
TCGA-CR-7401	9
TCGA-CR-7402	9
TCGA-CR-7404	9
TCGA-CU-A0YN	0
TCGA-CU-A0YO	0
TCGA-CU-A0YR	0
TCGA-CU-A3KJ	0
TCGA-CU-A3QU	0
TCGA-CU-A3YL	0
TCGA-CV-5430	9
TCGA-CV-5431	9
